Date,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend,Volatility,21_day_SMA,34_day_SMA,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
2018-12-05,DRREDDY,EQ,2018-12-05,2704.05,2696.0,2713.95,2646.6,2673.05,2671.65,2684.93,447631,1201857404.4,29477,73362,16.39,2018,12,-1.2,Negative,0.05176914637390446,2537.5904761904776,2522.276470588236,HODL,2590.1321428571464,89.35701428957209,2768.8461714362907,2411.418114278002
2018-12-06,DRREDDY,EQ,2018-12-06,2671.65,2671.0,2681.0,2621.15,2642.0,2641.2,2645.38,515153,1362774136.0,38038,137929,26.77,2018,12,-1.14,Negative,0.05407385637148285,2548.0809523809535,2524.264705882353,HODL,2602.9464285714316,82.10719649965205,2767.1608215707356,2438.7320355721276
2018-12-07,DRREDDY,EQ,2018-12-07,2641.2,2661.0,2714.3,2643.0,2684.35,2692.55,2683.58,1179675,3165749499.25,60522,232939,19.75,2018,12,1.94,Positive,0.05498666354421295,2559.5904761904776,2528.0161764705886,HODL,2618.339285714289,76.71246057285819,2771.7642068600053,2464.9143645685726
2018-12-10,DRREDDY,EQ,2018-12-10,2692.55,2623.1,2707.0,2623.1,2684.0,2690.45,2682.12,1005187,2696036010.7,34024,484756,48.23,2018,12,-0.08,Slight,0.046332347014139595,2570.9000000000015,2532.0779411764706,HODL,2629.900000000003,74.3060899253852,2778.512179850773,2481.2878201492326
2018-12-11,DRREDDY,EQ,2018-12-11,2690.45,2668.5,2749.95,2666.1,2725.0,2716.15,2714.53,840779,2282318013.65,48255,216153,25.71,2018,12,0.96,Slight positive,0.039308988026587915,2585.9547619047635,2537.864705882353,HODL,2649.400000000003,54.78498881992574,2758.9699776398543,2539.8300223601514
2018-12-12,DRREDDY,EQ,2018-12-12,2716.15,2670.0,2711.55,2534.1,2597.05,2586.35,2596.13,3413128,8860933458.65,164961,710060,20.8,2018,12,-4.78,Among top losers,0.060013685425644406,2594.0880952380967,2541.1764705882356,HODL,2648.296428571431,55.960581814634146,2760.2175922006995,2536.3752649421626
2018-12-13,DRREDDY,EQ,2018-12-13,2586.35,2625.0,2625.0,2567.2,2604.0,2596.85,2592.95,1037801,2690966241.3,57321,73802,7.11,2018,12,0.41,Slight,0.0574338161493379,2601.650000000001,2545.957352941177,HODL,2647.450000000003,56.69042450686561,2760.830849013734,2534.069150986272
2018-12-14,DRREDDY,EQ,2018-12-14,2596.85,2595.0,2609.6,2568.0,2589.2,2591.7,2586.24,586360,1516469941.6,41165,118635,20.23,2018,12,-0.2,Slight,0.05699738881796572,2608.4333333333343,2551.8750000000005,HODL,2649.8142857142884,53.28799629794632,2756.390278310181,2543.2382931183956
2018-12-17,DRREDDY,EQ,2018-12-17,2591.7,2604.7,2635.0,2600.2,2612.75,2613.15,2619.11,592403,1551567240.55,30023,203547,34.36,2018,12,0.83,Slight positive,0.057463434722623115,2615.640476190477,2558.0102941176474,HODL,2651.5571428571457,51.50641056868277,2754.569963994511,2548.5443217197803
2018-12-18,DRREDDY,EQ,2018-12-18,2613.15,2601.8,2645.0,2582.15,2643.4,2639.3,2618.64,739253,1935838177.35,61766,274454,37.13,2018,12,1.0,Positive,0.05416693296755218,2623.3666666666677,2561.138235294118,HODL,2656.34285714286,46.43915314747149,2749.2211634378027,2563.464550847917
2018-12-19,DRREDDY,EQ,2018-12-19,2639.3,2645.0,2651.0,2584.65,2613.0,2613.75,2618.4,841239,2202700293.2,49598,265647,31.58,2018,12,-0.97,Slight negative,0.05453555464624636,2627.4214285714297,2561.710294117647,HODL,2653.3750000000027,47.81815212946126,2749.011304258925,2557.7386957410804
2018-12-20,DRREDDY,EQ,2018-12-20,2613.75,2607.7,2633.95,2592.0,2625.95,2628.45,2621.39,493086,1292570755.2,31665,156399,31.72,2018,12,0.56,Slight positive,0.05353429305647013,2636.245238095239,2564.239705882353,HODL,2646.678571428574,43.83717124104824,2734.3529139106704,2559.0042289464773
2018-12-21,DRREDDY,EQ,2018-12-21,2628.45,2609.4,2616.3,2578.1,2602.95,2608.05,2601.37,747959,1945715619.0,59654,284800,38.08,2018,12,-0.78,Slight negative,0.020613444440989323,2636.542857142858,2568.5470588235294,HODL,2642.403571428574,44.52140999341354,2731.446391415401,2553.360751441747
2018-12-24,DRREDDY,EQ,2018-12-24,2608.05,2610.0,2623.1,2578.2,2600.0,2599.8,2595.8,504639,1309940111.5,47992,129907,25.74,2018,12,-0.32,Slight,0.020717900089764096,2636.1190476190486,2573.739705882353,HODL,2634.9571428571458,42.068185755350896,2719.0935143678475,2550.820771346444
2018-12-26,DRREDDY,EQ,2018-12-26,2599.8,2598.0,2628.0,2575.2,2626.0,2622.3,2608.55,753624,1965862435.3,48338,177452,23.55,2018,12,0.87,Slight positive,0.022101780196474522,2639.1523809523824,2579.6632352941183,HODL,2631.4321428571457,40.805729269408545,2713.043601395963,2549.8206843183284
2018-12-27,DRREDDY,EQ,2018-12-27,2622.3,2641.0,2645.0,2581.35,2597.0,2587.45,2601.33,587578,1528485811.95,26942,147692,25.14,2018,12,-1.33,Negative,0.024961345723403347,2639.090476190477,2583.6808823529414,HODL,2627.59285714286,42.316621834876784,2712.2261008126134,2542.9596134731064
2018-12-28,DRREDDY,EQ,2018-12-28,2587.45,2605.0,2633.0,2601.1,2622.9,2621.9,2621.94,597700,1567130870.5,30062,193303,32.34,2018,12,1.33,Positive,0.026866742038719513,2641.452380952382,2588.65,HODL,2622.546428571431,37.963041056575506,2698.472510684582,2546.62034645828
2018-12-31,DRREDDY,EQ,2018-12-31,2621.9,2634.7,2663.8,2610.0,2617.0,2616.5,2639.57,1026529,2709592779.75,43412,262770,25.6,2018,12,-0.21,Slight,0.02497533078082265,2639.6047619047627,2595.0176470588235,HODL,2617.2642857142887,32.546478177489014,2682.3572420692667,2552.1713293593107
2019-01-01,DRREDDY,EQ,2019-01-01,2616.5,2618.1,2634.0,2600.0,2608.0,2607.05,2615.73,338757,886095302.3,14470,68831,20.32,2019,1,-0.36,Slight,0.024329551265266182,2634.1214285714295,2600.65,HODL,2609.4714285714317,15.802381932001175,2641.076192435434,2577.866664707429
2019-01-02,DRREDDY,EQ,2019-01-02,2607.05,2606.0,2618.0,2575.05,2605.05,2601.05,2598.89,417551,1085167854.2,23048,151749,36.34,2019,1,-0.23,Slight,0.023179092441921338,2630.9380952380966,2605.444117647059,HODL,2610.521428571432,14.589731824979868,2639.7008922213918,2581.341964921472
2019-01-03,DRREDDY,EQ,2019-01-03,2601.05,2605.0,2614.8,2564.0,2573.0,2577.35,2580.14,541891,1398155158.6,38525,248207,45.8,2019,1,-0.91,Slight negative,0.02473231460753403,2624.904761904763,2609.2117647058826,HODL,2609.1285714285746,16.764106738053137,2642.656784904681,2575.600357952468
2019-01-04,DRREDDY,EQ,2019-01-04,2577.35,2580.0,2606.0,2562.0,2596.2,2600.0,2588.22,407397,1054431091.8,29388,157448,38.65,2019,1,0.88,Slight positive,0.02479469897747562,2621.492857142858,2613.2764705882355,HODL,2609.721428571432,16.238874467019087,2642.1991775054703,2577.243679637394
2019-01-07,DRREDDY,EQ,2019-01-07,2600.0,2613.85,2613.85,2537.3,2560.0,2558.65,2566.27,542415,1391980671.85,32378,144546,26.65,2019,1,-1.59,Negative,0.026371600478889402,2617.561904761906,2615.676470588235,HODL,2605.828571428575,21.145082300480258,2648.1187360295353,2563.5384068276144
2019-01-08,DRREDDY,EQ,2019-01-08,2558.65,2561.0,2586.85,2551.0,2571.3,2570.5,2569.28,689498,1771512417.05,31706,261120,37.87,2019,1,0.46,Slight,0.02167021636756929,2611.750000000001,2616.9088235294116,SELL,2600.9142857142892,20.758977933288612,2642.4322415808665,2559.396329847712
2019-01-09,DRREDDY,EQ,2019-01-09,2570.5,2580.9,2610.9,2580.9,2597.9,2603.1,2595.85,464336,1205346029.0,28282,164375,35.4,2019,1,1.27,Positive,0.026687800511827817,2607.590476190477,2621.6132352941177,HODL,2600.1535714285747,20.445193757991163,2641.043958944557,2559.2631839125925
2019-01-10,DRREDDY,EQ,2019-01-10,2603.1,2598.1,2610.0,2583.15,2609.25,2600.4,2595.29,390414,1013238958.2,21434,192517,49.31,2019,1,-0.1,Slight,0.026482315290624378,2602.0785714285726,2621.5720588235295,HODL,2598.1500000000037,18.764225372920812,2635.6784507458456,2560.621549254162
2019-01-11,DRREDDY,EQ,2019-01-11,2600.4,2610.8,2610.8,2580.0,2585.35,2588.15,2591.77,316787,821040207.35,19199,124237,39.22,2019,1,-0.47,Slight,0.026800139602528764,2602.164285714287,2620.9676470588233,HODL,2596.728571428575,18.71024723642019,2634.1490659014153,2559.3080769557346
2019-01-14,DRREDDY,EQ,2019-01-14,2588.15,2585.35,2605.0,2555.0,2574.25,2578.8,2580.93,394478,1018118690.95,33557,140981,35.74,2019,1,-0.36,Slight,0.025300563368581455,2601.3047619047634,2621.561764705882,HODL,2595.228571428575,19.278233184731924,2633.785037798039,2556.672105059111
2019-01-15,DRREDDY,EQ,2019-01-15,2578.8,2585.0,2604.0,2581.35,2601.0,2594.8,2593.83,357577,927494962.65,31809,155946,43.61,2019,1,0.62,Slight positive,0.024383098901935775,2601.4523809523826,2621.7397058823526,HODL,2593.264285714289,17.639023919559666,2628.5423335534083,2557.98623787517
2019-01-16,DRREDDY,EQ,2019-01-16,2594.8,2580.0,2627.7,2575.3,2615.15,2616.95,2605.66,946148,2465338217.15,41517,330971,34.98,2019,1,0.85,Slight positive,0.017295509564961183,2601.633333333335,2623.05294117647,HODL,2595.371428571432,18.62546555210346,2632.6223596756386,2558.120497467225
2019-01-17,DRREDDY,EQ,2019-01-17,2616.95,2620.0,2628.8,2600.0,2619.5,2619.15,2612.92,649802,1697880808.6,33739,352658,54.27,2019,1,0.08,Slight,0.017355544954000837,2600.673809523811,2621.989705882352,HODL,2595.1750000000034,18.33642602118514,2631.8478520423737,2558.502147957633
2019-01-18,DRREDDY,EQ,2019-01-18,2619.15,2605.0,2629.35,2594.5,2600.0,2596.8,2605.34,536273,1397175683.75,26318,274712,51.23,2019,1,-0.85,Slight negative,0.016036909974565364,2599.866666666668,2618.3014705882347,HODL,2593.767857142861,17.300695930220915,2628.3692490033027,2559.1664652824193
2019-01-21,DRREDDY,EQ,2019-01-21,2596.8,2605.0,2642.0,2581.8,2593.9,2599.8,2621.13,595064,1559742817.4,43260,189850,31.9,2019,1,0.12,Slight,0.016073995634833152,2598.5023809523827,2616.2985294117643,HODL,2593.2500000000036,16.97804011520416,2627.2060802304118,2559.2939197695955
2019-01-22,DRREDDY,EQ,2019-01-22,2599.8,2599.1,2645.0,2589.95,2639.2,2640.3,2625.23,776066,2037352619.3,59467,394517,50.84,2019,1,1.56,Positive,0.021161574418729935,2600.038095238097,2614.4235294117643,HODL,2596.053571428575,21.104360324939876,2638.262292078455,2553.844850778695
2019-01-23,DRREDDY,EQ,2019-01-23,2640.3,2639.85,2660.0,2630.0,2641.5,2646.75,2647.18,754526,1997365708.8,41722,323121,42.82,2019,1,0.24,Slight,0.019817312010620803,2602.2738095238115,2613.6911764705883,HODL,2601.010714285718,24.284215976720255,2649.579146239159,2552.4422823322775
2019-01-24,DRREDDY,EQ,2019-01-24,2646.75,2642.05,2674.7,2642.05,2668.25,2668.45,2663.21,611565,1628728727.85,52031,261933,42.83,2019,1,0.82,Slight positive,0.020202511641423258,2604.47142857143,2614.4926470588234,HODL,2605.9000000000037,30.228317085900297,2666.356634171804,2545.4433658282032
2019-01-25,DRREDDY,EQ,2019-01-25,2668.45,2670.5,2691.0,2645.5,2662.0,2672.4,2673.45,609282,1628882931.5,32973,347835,57.09,2019,1,0.15,Slight,0.019589728339255496,2608.5166666666682,2613.8999999999996,HODL,2614.0250000000037,31.797718532085042,2677.620437064174,2550.4295629358335
2019-01-28,DRREDDY,EQ,2019-01-28,2672.4,2671.9,2671.9,2597.05,2627.25,2624.75,2637.26,684994,1806510426.5,45191,352472,51.46,2019,1,-1.78,Negative,0.02876547005378318,2608.6523809523824,2611.9676470588233,HODL,2617.9000000000037,29.2924445496077,2676.4848890992193,2559.315110900788
2019-01-29,DRREDDY,EQ,2019-01-29,2624.75,2616.0,2684.0,2603.0,2660.0,2666.45,2664.35,867696,2311845935.95,51985,434850,50.12,2019,1,1.59,Positive,0.030286871516468215,2611.0309523809537,2610.505882352941,BUY,2622.4250000000034,31.630096123292883,2685.685192246589,2559.164807753418
2019-01-30,DRREDDY,EQ,2019-01-30,2666.45,2655.05,2680.0,2637.45,2654.65,2665.4,2658.4,657014,1746604753.75,47687,303944,46.26,2019,1,-0.04,Slight,0.030486300973330764,2613.809523809525,2612.8308823529405,HODL,2627.0678571428607,32.8937485710347,2692.85535428493,2561.2803600007915
2019-01-31,DRREDDY,EQ,2019-01-31,2665.4,2665.0,2728.55,2651.0,2718.15,2720.8,2692.97,1231518,3316439590.55,72684,580880,47.17,2019,1,2.08,Positive,0.03319284642624909,2619.511904761906,2616.476470588235,HODL,2636.5428571428606,39.301829362107824,2715.1465158670762,2557.939198418645
2019-02-01,DRREDDY,EQ,2019-02-01,2720.8,2717.7,2819.0,2715.15,2811.05,2791.25,2759.72,1450995,4004339246.25,76667,462528,31.88,2019,2,2.59,Positive,0.039324169585192734,2629.6976190476207,2622.3455882352937,HODL,2651.7178571428603,53.6773645430278,2759.072586228916,2544.3631280568047
2019-02-04,DRREDDY,EQ,2019-02-04,2791.25,2807.9,2878.0,2715.25,2735.25,2735.2,2806.62,2149582,6033056426.4,99783,633547,29.47,2019,2,-2.01,Negative,0.0481075239808256,2636.1357142857155,2625.9352941176467,HODL,2661.7464285714314,55.31586733090937,2772.3781632332502,2551.1146939096125
2019-02-05,DRREDDY,EQ,2019-02-05,2735.2,2775.2,2859.85,2773.0,2817.05,2821.45,2810.73,1653331,4647071404.35,78972,301094,18.21,2019,2,3.15,Among top gainers,0.05534854113553077,2648.650000000001,2631.292647058823,HODL,2676.3535714285745,68.1002300467249,2812.554031522024,2540.153111335125
2019-02-06,DRREDDY,EQ,2019-02-06,2821.45,2816.0,2816.0,2761.0,2792.0,2789.7,2781.13,881795,2452389301.75,44911,274223,31.1,2019,2,-1.13,Negative,0.0520648840342447,2659.0880952380962,2636.467647058823,HODL,2688.535714285717,72.21060924761204,2832.956932780941,2544.114495790493
2019-02-07,DRREDDY,EQ,2019-02-07,2789.7,2791.0,2835.0,2791.0,2821.8,2821.8,2817.55,561804,1582913248.3,28363,118377,21.07,2019,2,1.15,Positive,0.05156186833850067,2669.5023809523823,2642.1544117647054,HODL,2704.6071428571454,75.19957768176381,2855.006298220673,2554.2079874936176
2019-02-08,DRREDDY,EQ,2019-02-08,2821.8,2818.0,2818.0,2751.65,2776.2,2769.7,2770.78,714193,1978870066.65,27135,235802,33.02,2019,2,-1.85,Negative,0.057888067262345466,2677.5642857142866,2646.908823529411,HODL,2716.7428571428595,70.55024357244251,2857.8433442877445,2575.6423699979746
2019-02-11,DRREDDY,EQ,2019-02-11,2769.7,2660.1,2707.95,2559.35,2615.0,2615.35,2625.58,1895462,4976678911.95,102722,447358,23.6,2019,2,-5.57,Among top losers,0.08070120276439643,2678.8595238095245,2647.3661764705876,HODL,2714.960714285716,72.9055848303109,2860.771883946338,2569.149544625094
2019-02-12,DRREDDY,EQ,2019-02-12,2615.35,2619.0,2676.45,2584.0,2663.0,2652.5,2632.82,1309324,3447217768.7,67209,317580,24.26,2019,2,1.42,Positive,0.07616132905056824,2682.369047619048,2648.2544117647053,HODL,2715.3714285714304,72.50686629099184,2860.385161153414,2570.3576959894467
2019-02-13,DRREDDY,EQ,2019-02-13,2652.5,2665.0,2681.75,2632.0,2652.5,2648.7,2647.88,676457,1791174967.95,42602,239329,35.38,2019,2,-0.14,Slight,0.074663649565774,2684.9357142857148,2650.0558823529404,HODL,2713.960714285716,73.67276445557467,2861.3062431968656,2566.615185374567
2019-02-14,DRREDDY,EQ,2019-02-14,2648.7,2648.7,2674.95,2616.0,2660.0,2667.25,2647.77,597409,1581801546.65,38745,238996,40.01,2019,2,0.7,Slight positive,0.06425904957265094,2687.330952380953,2651.3897058823527,HODL,2713.592857142859,73.90872452179565,2861.4103061864503,2565.7754080992677
2019-02-15,DRREDDY,EQ,2019-02-15,2667.25,2660.0,2660.0,1872.95,2555.95,2563.35,2453.96,6756271,16579594361.2,354965,666933,9.87,2019,2,-3.9,Among top losers,0.07158069826577354,2684.6738095238097,2649.826470588235,HODL,2709.2071428571444,81.06174013851944,2871.330623134183,2547.0836625801057
2019-02-18,DRREDDY,EQ,2019-02-18,2563.35,2650.0,2689.65,2545.05,2564.05,2565.55,2594.96,2687581,6974167520.5,137088,419266,15.6,2019,2,0.09,Slight,0.06826945349173467,2683.1857142857148,2648.605882352941,HODL,2702.0000000000023,89.22964107376549,2880.4592821475335,2523.540717852471
2019-02-19,DRREDDY,EQ,2019-02-19,2565.55,2583.95,2610.0,2505.1,2537.0,2536.9,2547.16,2269798,5781532302.7,93327,493457,21.74,2019,2,-1.12,Negative,0.06800454505512407,2680.1904761904766,2646.7191176470583,HODL,2692.8214285714307,99.32234955375513,2891.466127678941,2494.1767294639203
2019-02-20,DRREDDY,EQ,2019-02-20,2536.9,2574.9,2584.0,2508.55,2528.0,2525.15,2532.49,1559722,3949988141.2,79284,423214,27.13,2019,2,-0.46,Slight,0.045196117682308766,2674.707142857143,2645.183823529411,HODL,2678.8464285714304,108.42962174091709,2895.7056720532646,2461.987185089596
2019-02-21,DRREDDY,EQ,2019-02-21,2525.15,2550.0,2606.0,2519.85,2604.05,2586.3,2547.36,1310397,3338049135.85,59922,456480,34.84,2019,2,2.42,Positive,0.05087848795997847,2671.8285714285716,2644.7808823529404,HODL,2664.207142857145,105.89208377679945,2875.9913104107436,2452.422975303546
2019-02-22,DRREDDY,EQ,2019-02-22,2586.3,2584.75,2650.0,2555.7,2630.0,2639.5,2615.24,1378159,3604222549.5,59939,198897,14.43,2019,2,2.06,Positive,0.056355928131706735,2670.4500000000007,2647.158823529411,HODL,2657.371428571431,104.02921689137291,2865.4298623541767,2449.312994788685
2019-02-25,DRREDDY,EQ,2019-02-25,2639.5,2640.25,2694.95,2622.8,2656.0,2666.9,2671.13,1275515,3407068135.85,60493,336680,26.4,2019,2,1.04,Positive,0.056964518759210256,2670.1880952380957,2649.994117647058,HODL,2646.3321428571458,92.88119294424804,2832.094528745642,2460.5697569686495
2019-02-26,DRREDDY,EQ,2019-02-26,2666.9,2653.9,2659.9,2628.95,2641.0,2647.8,2646.73,1013114,2681434213.3,42155,411799,40.65,2019,2,-0.72,Slight negative,0.03677691542846535,2671.285714285715,2651.308823529411,HODL,2636.1964285714316,83.27870829626225,2802.753845163956,2469.639011978907
2019-02-27,DRREDDY,EQ,2019-02-27,2647.8,2664.5,2683.0,2630.05,2645.5,2646.9,2660.37,793098,2109931399.65,45839,261331,32.95,2019,2,-0.03,Slight,0.03694297229120394,2670.3547619047627,2652.676470588234,HODL,2623.7035714285744,64.23534991397577,2752.174271256526,2495.2328716006227
2019-02-28,DRREDDY,EQ,2019-02-28,2646.9,2669.0,2669.0,2615.25,2619.0,2631.65,2644.94,669759,1771474762.1,41838,279351,41.71,2019,2,-0.58,Slight negative,0.03457930627631091,2668.74761904762,2653.9558823529405,HODL,2613.8428571428603,48.85398911805225,2711.5508353789646,2516.134878906756
2019-03-01,DRREDDY,EQ,2019-03-01,2631.65,2638.0,2657.1,2580.05,2648.0,2646.0,2616.79,885795,2317939567.35,49859,219684,24.8,2019,3,0.55,Slight positive,0.03260598699249305,2665.185714285715,2655.9323529411754,HODL,2616.0321428571465,49.607666928927145,2715.2474767150006,2516.8168089992923
2019-03-05,DRREDDY,EQ,2019-03-05,2646.0,2635.0,2668.8,2604.6,2660.0,2654.1,2632.79,646711,1702656142.8,37878,107471,16.62,2019,3,0.31,Slight,0.02548072133882642,2658.6547619047624,2657.676470588234,HODL,2616.146428571432,49.69990119276829,2715.5462309569684,2516.7466261858954
2019-03-06,DRREDDY,EQ,2019-03-06,2654.1,2660.6,2708.5,2656.65,2692.5,2693.65,2688.58,852395,2291730510.05,39494,287391,33.72,2019,3,1.49,Positive,0.021420551212191122,2656.6761904761916,2659.9323529411754,SELL,2619.3571428571463,53.287167805642895,2725.931478468432,2512.7828072458606
2019-03-07,DRREDDY,EQ,2019-03-07,2693.65,2690.0,2725.9,2668.9,2669.1,2680.75,2701.16,916759,2476308547.9,39663,374509,40.85,2019,3,-0.48,Slight,0.020624040722961222,2649.9761904761917,2661.744117647058,HODL,2620.321428571432,54.33240184373756,2728.986232258907,2511.656624883957
2019-03-08,DRREDDY,EQ,2019-03-08,2680.75,2668.0,2685.95,2606.5,2623.0,2615.05,2636.09,684806,1805207639.0,31680,252731,36.91,2019,3,-2.45,Negative,0.03235931358912861,2641.659523809525,2662.2808823529404,HODL,2624.0142857142896,51.86317215879771,2727.740630031885,2520.2879413966944
2019-03-11,DRREDDY,EQ,2019-03-11,2615.05,2628.0,2656.0,2611.05,2630.0,2626.15,2633.82,1113712,2933316353.55,36068,566235,50.84,2019,3,0.42,Slight,0.03290622289955249,2632.3428571428585,2663.05588235294,HODL,2628.342857142861,49.061522825707996,2726.4659027942766,2530.219811491445
2019-03-12,DRREDDY,EQ,2019-03-12,2626.15,2647.0,2676.0,2638.0,2663.0,2666.85,2660.08,544868,1449392016.9,30259,121601,22.32,2019,3,1.55,Positive,0.03607508967901161,2627.4452380952393,2663.8367647058813,HODL,2637.6250000000036,42.25036982085946,2722.1257396417227,2553.1242603582846
2019-03-13,DRREDDY,EQ,2019-03-13,2666.85,2663.0,2710.0,2644.6,2655.0,2655.85,2685.16,704078,1890558573.45,43330,210866,29.95,2019,3,-0.41,Slight,0.03627030774070361,2629.373809523811,2664.104411764705,HODL,2646.9607142857176,27.270110282771284,2701.5009348512604,2592.420493720175
2019-03-14,DRREDDY,EQ,2019-03-14,2655.85,2655.85,2670.9,2616.0,2647.95,2647.9,2637.62,483712,1275850651.05,37307,102324,21.15,2019,3,-0.3,Slight,0.03629864102232868,2629.1547619047633,2663.499999999999,HODL,2651.3607142857177,20.97193342917068,2693.304581144059,2609.4168474273765
2019-03-15,DRREDDY,EQ,2019-03-15,2647.9,2655.5,2693.75,2640.95,2657.95,2658.9,2665.32,1436054,3827537640.65,46009,958858,66.77,2019,3,0.42,Slight,0.032450994400346045,2629.640476190478,2663.10294117647,HODL,2652.746428571432,20.767888158663315,2694.2822048887583,2611.2106522541053
2019-03-18,DRREDDY,EQ,2019-03-18,2658.9,2658.4,2674.3,2643.15,2660.0,2669.45,2660.6,454563,1209409034.3,22546,163017,35.86,2019,3,0.4,Slight,0.032686955556675446,2629.7452380952395,2664.4176470588227,HODL,2652.9285714285747,20.91224994594115,2694.753071320457,2611.1040715366926
2019-03-19,DRREDDY,EQ,2019-03-19,2669.45,2670.0,2717.25,2669.45,2713.0,2708.7,2704.57,918056,2482949526.3,43837,363223,39.56,2019,3,1.47,Positive,0.020317824872634116,2636.666666666668,2665.660294117646,HODL,2657.278571428574,25.5770684123635,2708.4327082533014,2606.124434603847
2019-03-20,DRREDDY,EQ,2019-03-20,2708.7,2709.0,2760.0,2709.0,2757.85,2751.65,2744.91,1151949,3162001436.15,58163,564745,49.03,2019,3,1.59,Positive,0.022922430757007096,2645.528571428573,2668.1970588235286,HODL,2664.760714285717,35.6466859964112,2736.054086278539,2593.4673422928945
2019-03-22,DRREDDY,EQ,2019-03-22,2751.65,2779.0,2779.0,2738.5,2749.25,2751.3,2755.1,685401,1888345631.15,42012,274406,40.04,2019,3,-0.01,Slight,0.02120525071784528,2655.738095238097,2669.094117647058,HODL,2673.3071428571457,41.033822152448614,2755.374787162043,2591.2394985522483
2019-03-25,DRREDDY,EQ,2019-03-25,2751.3,2744.9,2798.0,2726.75,2766.0,2780.95,2775.47,1009863,2802847772.15,43327,359522,35.6,2019,3,1.08,Positive,0.019291179087488324,2667.919047619049,2668.7911764705873,HODL,2682.946428571431,49.16968446998933,2781.28579751141,2584.6070596314526
2019-03-26,DRREDDY,EQ,2019-03-26,2780.95,2791.0,2793.95,2762.5,2776.65,2782.35,2779.31,484102,1345468982.2,30991,150125,31.01,2019,3,0.05,Slight,0.017491192173444383,2677.2547619047627,2670.1779411764696,BUY,2692.1071428571454,54.98506390599544,2802.0772706691364,2582.1370150451544
2019-03-27,DRREDDY,EQ,2019-03-27,2782.35,2781.05,2814.0,2744.1,2764.0,2765.05,2787.77,659032,1837231440.25,34571,241340,36.62,2019,3,-0.62,Slight negative,0.02202901246926468,2683.2333333333345,2668.519117647058,HODL,2697.2071428571458,58.347621588665255,2813.9023860344764,2580.511899679815
2019-03-28,DRREDDY,EQ,2019-03-28,2765.05,2774.7,2774.7,2708.0,2723.0,2717.2,2723.62,663559,1807282799.2,39918,214462,32.32,2019,3,-1.73,Negative,0.031948436715161926,2685.6285714285723,2666.386764705882,HODL,2699.8107142857166,58.370013964525505,2816.5507422147675,2583.0706863566656
2019-03-29,DRREDDY,EQ,2019-03-29,2717.2,2739.7,2787.95,2733.2,2782.0,2780.25,2761.72,578347,1597232270.75,38492,169020,29.22,2019,3,2.32,Positive,0.036511113223481155,2691.935714285715,2665.1647058823523,HODL,2711.6107142857168,56.58791722949973,2824.786548744716,2598.4348798267174
2019-04-01,DRREDDY,EQ,2019-04-01,2780.25,2798.95,2822.75,2782.0,2800.0,2794.8,2802.3,791811,2218888349.65,41556,305304,38.56,2019,4,0.52,Slight positive,0.03387313653511282,2698.978571428572,2665.90294117647,HODL,2723.657142857145,54.92217871028742,2833.50150027772,2613.8127854365703
2019-04-02,DRREDDY,EQ,2019-04-02,2794.8,2804.0,2820.0,2780.0,2792.0,2798.75,2794.17,588391,1644066534.5,56964,307603,52.28,2019,4,0.14,Slight,0.03377950084280374,2706.935714285715,2671.297058823529,HODL,2733.078571428574,55.73494523975177,2844.5484619080776,2621.6086809490703
2019-04-03,DRREDDY,EQ,2019-04-03,2798.75,2808.0,2808.8,2758.45,2768.95,2765.2,2779.15,368516,1024159457.65,32686,137714,37.37,2019,4,-1.2,Negative,0.0349349634225321,2712.6119047619054,2674.611764705882,HODL,2740.8892857142882,51.58743577867354,2844.0641572716354,2637.714414156941
2019-04-04,DRREDDY,EQ,2019-04-04,2765.2,2772.75,2792.55,2753.5,2770.0,2771.35,2775.02,438496,1216836938.85,46123,226424,51.64,2019,4,0.22,Slight,0.03504840815275695,2718.195238095239,2678.2191176470583,HODL,2749.707142857145,44.53927332288676,2838.7856895029186,2660.628596211371
2019-04-05,DRREDDY,EQ,2019-04-05,2771.35,2775.8,2778.0,2742.5,2752.95,2754.35,2756.4,445093,1226852680.6,38302,227078,51.02,2019,4,-0.61,Slight negative,0.03503257269796951,2721.085714285715,2680.780882352941,HODL,2756.525000000002,36.06997872723978,2828.6649574544813,2684.3850425455225
2019-04-08,DRREDDY,EQ,2019-04-08,2754.35,2760.0,2780.0,2745.5,2761.0,2763.7,2762.75,307007,848184947.55,26062,122101,39.77,2019,4,0.34,Slight,0.02903541794018635,2725.0357142857147,2686.6735294117643,HODL,2763.257142857145,25.941478941440987,2815.140100740027,2711.3741849742632
2019-04-09,DRREDDY,EQ,2019-04-09,2763.7,2764.0,2765.95,2736.9,2751.55,2753.3,2748.04,413081,1135162735.7,29304,234542,56.78,2019,4,-0.38,Slight,0.01631399648738505,2731.619047619048,2692.1955882352936,HODL,2766.4428571428593,20.992790494503964,2808.428438131867,2724.4572761538516
